# We use 12-month moving average values in the fit				
#				
# Year	log( CO2 / 277.3 )	Volcanic	Temperature (C) 	Uncertainty (C, 1 sigma)
1983.4166666667	0.212235079	10.6925074013	9.3661242	0.0284629075
1983.5	0.2127672517	10.3881124714	9.3251696	0.0274539772
1983.5833333333	0.2133525577	10.0923830743	9.277607	0.0280498762
1983.6666666667	0.2138137608	9.805072519	9.2221994	0.023228744
1983.75	0.2142674741	9.5259411376	9.2159395	0.0210295831
1983.8333333333	0.2146361163	9.2547560847	9.1986532	0.0181625291
1983.9166666667	0.21502159	8.9912911439	9.2214422	0.0159246636
1984	0.2153754162	8.7353265385	9.2289057	0.0135797901
1984.0833333333	0.215714584	8.4866487485	9.2272425	0.0144262348
1984.1666666667	0.2159446681	8.2450503325	9.2060251	0.0121827593
1984.25	0.2162303831	8.0103297545	9.1619558	0.0156166406
1984.3333333333	0.2165644208	7.7822912157	9.1537542	0.0173094238
1984.4166666667	0.2169346366	7.5607444914	9.0689344	0.0142748111
1984.5	0.217290205	7.3455047723	9.0120325	0.0146518422
1984.5833333333	0.2175803713	7.1363925102	9.0221663	0.0195218648
1984.6666666667	0.2178922062	6.9332332682	8.9963541	0.0238559676
1984.75	0.2184237933	6.7358575756	8.9928522	0.0251859496
1984.8333333333	0.2187691735	6.5441007857	8.9968977	0.026663437
1984.9166666667	0.2190999504	6.3578029394	8.9517336	0.0221097601
1985	0.2194426839	6.1768086312	8.9566813	0.0214101491
1985.0833333333	0.2197105136	6.0009668796	8.9206514	0.0227820736
1985.1666666667	0.2201085063	5.8301310014	8.9158316	0.0222187324
1985.25	0.2205545522	5.6641584889	8.9162579	0.0208231974
1985.3333333333	0.2208919683	5.5029108918	8.9128103	0.0205043898
1985.4166666667	0.2212148171	5.3462537007	8.9370241	0.0284562196
1985.5	0.2215231126	5.1940562357	8.9873905	0.0283998108
1985.5833333333	0.2218337206	5.0461915371	9.0117693	0.0236960496
1985.6666666667	0.2220912835	4.9025362595	9.1024952	0.0136838331
1985.75	0.2221851451	4.7629705688	9.1205788	0.0105143401
1985.8333333333	0.222562909	4.6273780423	9.1438437	0.0091458671
1985.9166666667	0.2229501493	4.4956455719	9.1661949	0.01009905
1986	0.2233107973	4.3676632692	9.1582527	0.0089764876
1986.0833333333	0.2236593001	4.2433243743	9.1869192	0.0082557281
1986.1666666667	0.2239572338	4.1225251663	9.1857023	0.0104665351
1986.25	0.2243919616	4.0051648772	9.1737814	0.0146244783
1986.3333333333	0.2247256851	3.8911456078	9.1698885	0.0151287259
1986.4166666667	0.2250760949	3.7803722457	9.1553202	0.0144502543
1986.5	0.225395197	3.6727523861	9.15028	0.0159264421
1986.5833333333	0.2258364938	3.5681962551	9.1475544	0.0225097442
1986.6666666667	0.2262128811	3.4666166341	9.165019	0.018015904
1986.75	0.2266130867	3.3679287878	9.1117153	0.0168501062
1986.8333333333	0.2269843918	3.2720503929	9.0912218	0.0169011643
1986.9166666667	0.227369924	3.1789014697	9.0706301	0.0135486641
1987	0.2277792397	3.0884043156	9.0940313	0.0178353458
1987.0833333333	0.2282099173	3.0004834398	9.1487331	0.0131598533
1987.1666666667	0.228628454	2.9150655007	9.1527185	0.0110554654
1987.25	0.2289894506	2.8320792445	9.2040682	0.0091626148
1987.3333333333	0.2295103947	2.7514554459	9.2252417	0.0096052416
1987.4166666667	0.2300095773	2.6731268503	9.2467813	0.0083907726
1987.5	0.2304941908	2.5970281179	9.3121595	0.0074895833
1987.5833333333	0.230971413	2.5230957686	9.326025	0.0084080782
1987.6666666667	0.2316820519	2.4512681298	9.2655544	0.0065075303
1987.75	0.2322826009	2.3814852844	9.325551	0.0057029797
1987.8333333333	0.2328399309	2.3136890212	9.3618755	0.006381238
1987.9166666667	0.233325555	2.247822786	9.4003792	0.0079140627
1988	0.2338180797	2.1838316346	9.4302235	0.010829496
1988.0833333333	0.2344530072	2.1216621871	9.4185934	0.0086341944
1988.1666666667	0.2351231673	2.0612625831	9.4627304	0.0137223824
1988.25	0.2357192797	2.0025824386	9.4796648	0.0154052202
1988.3333333333	0.2362960542	1.9455728039	9.5105648	0.0147055193
1988.4166666667	0.2368179502	1.8901861228	9.5187263	0.0161557533
1988.5	0.2373537961	1.8363761931	9.4986925	0.01758485
1988.5833333333	0.2379485808	1.7840981275	9.4387188	0.0192429028
1988.6666666667	0.2383180695	1.7333083171	9.4472637	0.0194828294
1988.75	0.2386874218	1.6839643939	9.4424887	0.0192821836
1988.8333333333	0.2391441882	1.6360251964	9.4214487	0.0175772568
1988.9166666667	0.2395487137	1.5894507349	9.3681173	0.0175043885
1989	0.2399317974	1.5442021578	9.316021	0.0185514088
1989.0833333333	0.2402627393	1.5002417199	9.2997599	0.0182774975
1989.1666666667	0.2404683409	1.4575327503	9.2657738	0.0164370186
1989.25	0.2407022499	1.4160396222	9.2272053	0.0170496472
1989.3333333333	0.2409880644	1.3757277229	9.2121639	0.0156609511
1989.4166666667	0.2412926858	1.3365634252	9.1999044	0.0153988458
1989.5	0.2416231777	1.2985140589	9.2081833	0.0124764801
1989.5833333333	0.2418355791	1.2615478843	9.2482014	0.0095808051
1989.6666666667	0.2422225057	1.2256340649	9.2593184	0.0096663312
1989.75	0.2426587982	1.1907426422	9.3319044	0.0084404945
1989.8333333333	0.2428191173	1.1568445106	9.3677101	0.0058173331
1989.9166666667	0.2431491052	1.123911393	9.415122	0.0081103545
1990	0.2433894564	1.0919158173	9.444973	0.007351137
1990.0833333333	0.243601483	1.0608310936	9.4540586	0.0112516696
1990.1666666667	0.2439217935	1.0306312916	9.452569	0.0068884548
1990.25	0.2442184603	1.0012912193	9.4451742	0.0116130716
1990.3333333333	0.2445244528	0.972786402	9.443491	0.0125541758
1990.4166666667	0.244903283	0.9450930614	9.508543	0.0160005574
1990.5	0.2452396392	0.9181880965	9.5082092	0.0166731647
1990.5833333333	0.2454935956	0.8920490638	9.503211	0.0159445847
1990.6666666667	0.2456816698	0.8666541585	9.5330553	0.0166406944
1990.75	0.2460130645	0.8419821969	9.4338408	0.0164172922
1990.8333333333	0.2465393098	0.8180125982	9.4348993	0.0157842495
1990.9166666667	0.2469619849	0.7947253674	9.4151192	0.0139808634
1991	0.247379788	0.7721010789	9.4540348	0.0179518394
1991.0833333333	0.2476707388	3.2219998849	9.4695425	0.0178824177
1991.1666666667	0.2479053148	5.6021548276	9.4846802	0.0192726585
1991.25	0.2481445257	7.9145513793	9.5277987	0.01816558
1991.3333333333	0.2483156905	10.1611184899	9.5296011	0.0177988212
1991.4166666667	0.2484891702	12.3437301958	9.5005608	0.0121742708
1991.5	0.2486766819	14.4642071831	9.4757586	0.011057462
1991.5833333333	0.2489813135	16.5243183069	9.5149508	0.0131961977
1991.6666666667	0.2492741409	18.5257820659	9.4991198	0.0105826695
1991.75	0.2494521382	20.4702680369	9.538805	0.0130577114
1991.8333333333	0.2495668827	22.3593982668	9.4769211	0.0119607299
1991.9166666667	0.2496745901	24.1947486262	9.4677505	0.0107148179
1992	0.2499601927	25.9778501235	9.4051123	0.011386678
1992.0833333333	0.2501310471	25.2383111575	9.3404131	0.0120165885
1992.1666666667	0.2503697262	24.5198254302	9.2857647	0.0106940639
1992.25	0.2505171172	23.821793597	9.2028151	0.0118493667
1992.3333333333	0.2507486877	23.143633375	9.1630859	0.0106235304
1992.4166666667	0.2508609451	22.4847790582	9.1083403	0.0103586768
1992.5	0.2509685132	21.8446810448	9.1043863	0.0093861637
1992.5833333333	0.2511298437	21.2228053794	9.0755749	0.0092974338
1992.6666666667	0.2512093303	20.6186333069	9.0695219	0.0104100066
1992.75	0.2513355607	20.0316608406	9.0620708	0.0122352574
1992.8333333333	0.25139867	19.461398341	9.0755196	0.0133800929
1992.9166666667	0.2515482464	18.9073701078	9.0711184	0.016654137
1993	0.2515949844	18.369113983	9.0654421	0.0161840595
1993.0833333333	0.2517281758	17.8461809651	9.1067266	0.0210268311
1993.1666666667	0.2518566771	17.3381348352	9.1254845	0.0204747115
1993.25	0.2521299793	16.8445517925	9.1488457	0.0189617976
1993.3333333333	0.2523191448	16.3650201008	9.1695518	0.0213845929
1993.4166666667	0.2525829825	15.8991397455	9.153326	0.0211841181
1993.5	0.2528887605	15.4465220997	9.1518126	0.0181436393
1993.5833333333	0.2532061104	15.0067895996	9.1344519	0.0166046348
1993.6666666667	0.2536049884	14.5795754301	9.0488443	0.0166178314
1993.75	0.2539664071	14.1645232188	9.030591	0.0130422591
1993.8333333333	0.2544442119	13.7612867383	9.0580664	0.0116100623
1993.9166666667	0.2547913512	13.3695296176	9.074543	0.0124756607
1994	0.2550894687	12.9889250617	9.1258745	0.0129848814
1994.0833333333	0.2555481164	12.6191555787	9.1294136	0.0109596026
1994.1666666667	0.2560042274	12.2599127151	9.1397791	0.0117218471
1994.25	0.2563601287	11.9108967985	9.1870098	0.0112719318
1994.3333333333	0.2568181942	11.5718166875	9.2226019	0.0102831204
1994.4166666667	0.2573201976	11.2423895291	9.3118134	0.011287662
1994.5	0.2577917582	10.9223405224	9.3196688	0.0125615884
1994.5833333333	0.2581748826	10.6114026897	9.3591242	0.0108391064
1994.6666666667	0.2585949897	10.3093166535	9.5150385	0.0146043786
1994.75	0.2590265182	10.0158304203	9.5345802	0.0142899261
1994.8333333333	0.2594694532	9.7306991705	9.5275946	0.0146825713
1994.9166666667	0.2599539061	9.4536850539	9.5180359	0.0158059087
1995	0.2605145585	9.1845569915	9.5181618	0.0148103296
1995.0833333333	0.2610494337	8.9230904826	9.5500097	0.0156360073
1995.1666666667	0.2614405681	8.6690674176	9.6031523	0.016298506
1995.25	0.2620142637	8.4222758962	9.615695	0.0167607162
1995.3333333333	0.2624489428	8.1825100504	9.6256304	0.0171299847
1995.4166666667	0.2628741905	7.9495698728	9.6183996	0.0206718991
1995.5	0.2632761606	7.7232610498	9.6217947	0.0195540761
1995.5833333333	0.2637772419	7.5033947998	9.5705709	0.0194990054
1995.6666666667	0.2643265263	7.2897877151	9.5165787	0.0188131282
1995.75	0.2648801213	7.0822616094	9.4812794	0.018703612
1995.8333333333	0.2651752466	6.8806433692	9.4590769	0.0181349473
1995.9166666667	0.2654956357	6.6847648088	9.4606218	0.0178037546
1996	0.2658896427	6.4944625309	9.4216833	0.0199884748
1996.0833333333	0.2663111273	6.3095777894	9.3991747	0.0190617342
1996.1666666667	0.2668337058	6.1299563576	9.3932753	0.0192359498
1996.25	0.2671765715	5.9554483992	9.3596163	0.0191464505
1996.3333333333	0.267537719	5.7859083438	9.3116407	0.0212172005
1996.4166666667	0.2678688478	5.6211947646	9.3011961	0.0208353594
1996.5	0.2682297454	5.4611702612	9.3181229	0.0210475585
1996.5833333333	0.2684595486	5.3057013448	9.3423319	0.0183730493
1996.6666666667	0.2686709209	5.1546583267	9.326169	0.0171811812
1996.75	0.268739837	5.0079152102	9.3659601	0.0166897934
1996.8333333333	0.2691394566	4.8653495853	9.3811941	0.0182245111
1996.9166666667	0.2694907144	4.726842527	9.3822098	0.0181529597
1997	0.2696421993	4.5922784957	9.4164886	0.016690068
1997.0833333333	0.2698280813	4.4615452413	9.4030294	0.0158775772
1997.1666666667	0.2700162228	4.3345337088	9.3796797	0.0158091221
1997.25	0.2701790973	4.2111379481	9.4135675	0.0165341904
1997.3333333333	0.2704474383	4.0912550252	9.4648485	0.0143284864
1997.4166666667	0.2708142837	3.9747849364	9.4847641	0.0123723365
1997.5	0.2713070204	3.8616305249	9.4928465	0.0114645104
1997.5833333333	0.2717972244	3.7516973999	9.5094595	0.0115542729
1997.6666666667	0.2722299618	3.6448938575	9.600462	0.0096235776
1997.75	0.2728386825	3.5411308047	9.6014729	0.0104758264
1997.8333333333	0.2733784405	3.4403216846	9.6525631	0.0086325229
1997.9166666667	0.2740184537	3.3423824044	9.7039499	0.0095056071
1998	0.2747859292	3.2472312654	9.7368507	0.0086196815
1998.0833333333	0.2755619422	3.1547888947	9.7901011	0.0080263627
1998.1666666667	0.2763806676	3.0649781788	9.8398466	0.0092253097
1998.25	0.2772237784	2.9777241996	9.8394384	0.0128257933
1998.3333333333	0.2780525241	2.8929541719	9.8221207	0.0140040015
1998.4166666667	0.2787532344	2.8105973823	9.794446	0.0141611509
1998.5	0.2793784539	2.7305851306	9.8128691	0.0148010245
1998.5833333333	0.2800464384	2.6528506724	9.8258829	0.0148093219
1998.6666666667	0.2807275956	2.5773291634	9.8084688	0.0139589977
1998.75	0.2812880669	2.5039576051	9.7711096	0.0137215409
1998.8333333333	0.2818210175	2.4326747926	9.7247	0.0140339983
1998.9166666667	0.282111186	2.3634212635	9.6808729	0.0159102597
1999	0.2824239296	2.2961392479	9.6413956	0.0180957685
1999.0833333333	0.2827728179	2.2307726206	9.6071978	0.0170706185
1999.1666666667	0.2830151557	2.1672668544	9.5634737	0.0147740979
1999.25	0.283225738	2.1055689741	9.56954	0.0131911871
1999.3333333333	0.2834521212	2.0456275126	9.5688162	0.0138947763
1999.4166666667	0.2837146614	1.9873924682	9.5760126	0.0135801198
1999.5	0.283931884	1.9308152625	9.5637617	0.0137647211
1999.5833333333	0.2841875126	1.8758486999	9.5096226	0.0146831722
1999.6666666667	0.2843051251	1.8224469288	9.4690619	0.0168792067
1999.75	0.2845222195	1.7705654024	9.5321512	0.0171482642
1999.8333333333	0.2847166599	1.7201608423	9.5991297	0.0186643193
1999.9166666667	0.2848839387	1.6711912022	9.6134644	0.0208298523
2000	0.2851958165	1.6236156327	9.6100864	0.0200082886
2000.0833333333	0.2853246073	1.5773944473	9.6058474	0.0192808753
2000.1666666667	0.2856273131	1.5324890894	9.6193819	0.0230049699
2000.25	0.2860721695	1.4888620998	9.5997896	0.0209246304
2000.3333333333	0.286442356	1.4464770859	9.5555992	0.0215420589
2000.4166666667	0.2868146614	1.4052986911	9.5337591	0.0207801204
2000.5	0.287182318	1.3652925653	9.4849825	0.0214203372
2000.5833333333	0.2874686807	1.3264253362	9.5200233	0.0197223291
2000.6666666667	0.287917226	1.2886645817	9.4819508	0.020443067
2000.75	0.2883610651	1.2519788025	9.4747381	0.0221182358
2000.8333333333	0.2887101402	1.2163373963	9.4461184	0.0219858832
2000.9166666667	0.2892301487	1.1817106317	9.4792261	0.0227266727
2001	0.2895609225	1.1480696239	9.4888582	0.0234857286
2001.0833333333	0.2899478115	1.1153863103	9.5154266	0.0232067601
2001.1666666667	0.2902693553	1.0836334272	9.5066977	0.0209703316
2001.25	0.2905503403	1.052784487	9.5233545	0.0213682814
2001.3333333333	0.2908716905	1.0228137563	9.5642653	0.0225714974
2001.4166666667	0.2911772144	0.9936962341	9.64429	0.0228041441
2001.5	0.2915163265	0.9654076312	9.6895647	0.022466017
2001.5833333333	0.2919495938	0.93792435	9.7474232	0.0227491487
2001.6666666667	0.2923198549	0.9112234644	9.8280268	0.0212777601
2001.75	0.2926339083	0.8852827012	9.8668833	0.0229783033
2001.8333333333	0.292999432	0.8600804211	9.8540955	0.0242694303
2001.9166666667	0.2934096461	0.8355956011	9.8406734	0.0238777192
2002	0.2939294572	0.8118078164	9.835475	0.0216481321
2002.0833333333	0.2944736249	0.7886972237	9.849637	0.0227524502
2002.1666666667	0.2949660318	0.7662445447	9.8624849	0.0220334631
2002.25	0.2955252909	0.7444310499	9.8801804	0.0224030355
2002.3333333333	0.2959925916	0.723238543	9.8828573	0.0194754176
2002.4166666667	0.2965535112	0.7026493456	9.8495092	0.0191885337
2002.5	0.297118582	0.6826462827	9.8090734	0.0193568253
2002.5833333333	0.2976587859	0.6632126681	9.8049021	0.0201514662
2002.6666666667	0.2982120807	0.6443322908	9.7504549	0.0201905664
2002.75	0.2987806737	0.6259894013	9.6902866	0.0180033049
2002.8333333333	0.2993912722	0.6081686982	9.6797428	0.0161966372
2002.9166666667	0.3000259886	0.5908553159	9.6820955	0.0169029327
2003	0.3006224773	0.574034812	9.684598	0.0164742819
2003.0833333333	0.3012275053	0.5576931552	9.6577997	0.0200571884
2003.1666666667	0.3017788296	0.5418167136	9.6671934	0.0220157096
2003.25	0.3023431775	0.5263922435	9.6658182	0.0182722152
2003.3333333333	0.3029183068	0.5114068781	9.702301	0.019441444
2003.4166666667	0.3034598251	0.496848117	9.6891088	0.0183813407
2003.5	0.3039522633	0.4827038156	9.7823191	0.0182250468
2003.5833333333	0.30442451	0.468962175	9.744525	0.0201236208
2003.6666666667	0.3049231199	0.4556117322	9.7758694	0.0202848917
2003.75	0.3054214815	0.4426413506	9.7986269	0.0200032967
2003.8333333333	0.3060125484	0.4300402106	9.8056784	0.0232820603
2003.9166666667	0.3064838233	0.4177978006	9.7503805	0.0238204849
2004	0.3067890378	0.4059039082	9.736825	0.0256124378
2004.0833333333	0.3069858297	0.3943486118	9.680109	0.02329912
2004.1666666667	0.3073925575	0.3831222723	9.6324606	0.0231168091
2004.25	0.3075936498	0.372215525	9.6053171	0.0224341892
2004.3333333333	0.3078896902	0.3616192715	9.5829592	0.0223706878
2004.4166666667	0.3081746015	0.3513246728	9.6315384	0.021733664
2004.5	0.3085102068	0.3413231413	9.5641403	0.0211734286
2004.5833333333	0.3088346653	0.3316063341	9.589467	0.0202339491
2004.6666666667	0.3092516717	0.3221661454	9.5459175	0.0202881744
2004.75	0.3097831578	0.3129947006	9.5612793	0.0189987584
2004.8333333333	0.3101777304	0.3040843491	9.5965137	0.0161340151
2004.9166666667	0.3105831623	0.2954276579	9.6565161	0.0164961268
2005	0.311164582	0.287017406	9.6986647	0.0170999499
2005.0833333333	0.3118622797	0.2788465776	9.7678671	0.0167930941
2005.1666666667	0.3124297629	0.2709083568	9.7983856	0.0182946528
2005.25	0.3129903313	0.2631961218	9.8460655	0.0195502195
2005.3333333333	0.3135483891	0.2557034391	9.8831606	0.0214074266
2005.4166666667	0.3140666205	0.2484240585	9.8901949	0.0228327391
2005.5	0.3146087193	0.2413519078	9.9370413	0.0231758213
2005.5833333333	0.3152404313	0.2344810875	9.9008522	0.0235957183
2005.6666666667	0.3157665532	0.2278058661	9.9429216	0.0221761931
2005.75	0.3160996207	0.2213206753	9.928793	0.0198122295
2005.8333333333	0.3166537569	0.2150201053	9.878911	0.0214004483
2005.9166666667	0.3172032092	0.2088989003	9.8387117	0.0199456401
2006	0.3176167411	0.2029519541	9.8348484	0.0175169309
2006.0833333333	0.3179666874	0.1971743059	9.8254833	0.0173105789
2006.1666666667	0.3183427432	0.1915611362	9.8591309	0.0168780265
2006.25	0.3188366481	0.1861077625	9.8326845	0.0187223482
2006.3333333333	0.3193128385	0.1808096357	9.8087692	0.0202635041
2006.4166666667	0.3197254992	0.1756623364	9.7743387	0.0207733941
2006.5	0.3201336255	0.1706615707	9.7861891	0.0191586982
2006.5833333333	0.3204783297	0.165803167	9.8804998	0.0168722288
2006.6666666667	0.3208381788	0.1610830727	9.8675079	0.0188199003
2006.75	0.3212523902	0.1564973503	9.8856897	0.0198399172
2006.8333333333	0.3216163186	0.1520421745	9.9497747	0.021218907
2006.9166666667	0.3219648683	0.147713829	10.0086994	0.0236731791
2007	0.3223916762	0.143508703	9.9978037	0.0201402727
2007.0833333333	0.3228509444	0.1394232888	10.0075111	0.0199056329
2007.1666666667	0.3231881872	0.1354541784	9.9887867	0.0207571387
2007.25	0.3236188224	0.1315980609	9.9953146	0.0203124312
2007.3333333333	0.3240492721	0.1278517195	9.9962969	0.0219474896
2007.4166666667	0.3245360223	0.1242120293	10.0030127	0.0209136558
2007.5	0.3249921355	0.1206759539	9.9616404	0.0207399446
2007.5833333333	0.3255370267	0.1172405437	9.8260422	0.0214732257
2007.6666666667	0.3259536355	0.113902933	9.7667246	0.0197927589
2007.75	0.3262594721	0.1106603376	9.7968645	0.01884182
2007.8333333333	0.3264242814	0.1075100526	9.7562962	0.0186677568
2007.9166666667	0.3268405208	0.1044494501	9.722558	0.018845773
2008	0.3272370878	0.101475977	9.7141094	0.0219261671
2008.0833333333	0.3276551548	0.098587153	9.7092123	0.0233669708
2008.1666666667	0.3281206714	0.0957805681	9.6800489	0.0252453209
2008.25	0.3285946261	0.0930538812	9.665205	0.0250198804
2008.3333333333	0.3289948238	0.0904048179	9.6708822	0.0263648201
2008.4166666667	0.3293645939	0.0878311682	9.6820669	0.0257290493
2008.5	0.3297255825	0.0853307853	9.6688719	0.0233642844
2008.5833333333	0.3300475522	0.0829015835	9.7312336	0.0239451557
2008.6666666667	0.3304126138	0.0805415364	9.7741575	0.0230378731
2008.75	0.3310171566	0.0782486752	9.7060566	0.0194291398
2008.8333333333	0.331513472	0.0760210873	9.7219286	0.019394729
2008.9166666667	0.331877999	0.0738569145	9.7266951	0.0199901105
2009	0.3322143675	0.0717543515	9.7267685	0.019198602
2009.0833333333	0.332535537	0.0697116444	9.7247515	0.0162030508
2009.1666666667	0.3329169265	0.0677270892	9.7503729	0.0124918049
2009.25	0.3332830959	0.0657990304	9.7782135	0.0146040147
2009.3333333333	0.3335845465	0.0639258598	9.7515945	0.0151264611
2009.4166666667	0.3339870567	0.0621060146	9.7355108	0.0152311542
